# x 	 expectation 	 2/t n log(n) 	 diff \ ratio 
1	1027.20346884	921.034037198	106.169431642	1.11527199577
2	492.520759421	460.517018599	32.0037408221	1.0694952402
3	315.136986961	307.011345733	8.12564122876	1.02646690861
4	227.062515343	230.258509299	-3.19599395638	0.986119974605
5	174.696490142	184.20680744	-9.51031729761	0.948371520956
6	140.16986405	153.505672866	-13.3358088159	0.913124977293
7	115.823000353	131.576291028	-15.7532906756	0.880272573786
8	97.825084816	115.12925465	-17.3041698337	0.849697890546
9	84.0472613178	102.337115244	-18.2898539264	0.821278390711
10	73.2118756633	92.1034037198	-18.8915280565	0.794887840259
11	64.505752268	83.730367018	-19.2246147499	0.770398537178
12	57.3868135896	76.7528364331	-19.3660228436	0.747683294279
13	51.4799322486	70.8487720921	-19.3688398436	0.72661714139
14	46.5173985326	65.7881455141	-19.2707469815	0.707078732332
15	42.3031828917	61.4022691465	-19.0990862548	0.688951458631
16	38.6905839786	57.5646273249	-18.8740433462	0.672124284941
17	35.5677518519	54.1784727763	-18.6107209244	0.656492330427
18	32.8480253162	51.1685576221	-18.3205323059	0.641957226131
19	30.463311362	48.475475642	-18.01216428	0.628427281189
20	28.359443501	46.0517018599	-17.6922583589	0.615817491116
21	26.4928607624	43.8587636761	-17.3659029137	0.604049420044
22	24.828188365	41.865183509	-17.036995144	0.593050986141
23	23.3364466788	40.044958139	-16.7085114602	0.58275617614
24	21.9937060808	38.3764182166	-16.3827121358	0.573104711248
25	20.7800635387	36.8413614879	-16.0612979492	0.56404168303
26	19.6788548388	35.4243860461	-15.7455312073	0.555517174332
27	18.6760417689	34.1123717481	-15.4363299792	0.547485877171
28	17.7597308193	32.8940727571	-15.1343419378	0.539906716642
29	16.9197918655	31.7597943861	-14.8400025207	0.532742487554
30	16.147553649	30.7011345733	-14.5535809243	0.525959508448
31	15.4355588044	29.7107753935	-14.2752165891	0.519527296071
32	14.7773654579	28.7823136624	-14.0049482045	0.513418262036
33	14.1673855397	27.9101223393	-13.7427367996	0.50760743244
34	13.6007522503	27.0892363882	-13.4884841379	0.502072190423
35	13.0732108366	26.3152582056	-13.242047369	0.496792041122
36	12.5810281209	25.584278811	-13.0032506902	0.49174839806
37	12.1209172041	24.8928118162	-12.7718946121	0.486924389803
38	11.689974517	24.237737821	-12.547763304	0.4823046855
39	11.285626968	23.616257364	-12.3306303961	0.477875337909
40	10.9055873882	23.0258509299	-12.1202635417	0.473623642461
41	10.5478168253	22.4642448097	-11.9164279843	0.469538010946
42	10.2104925149	21.929381838	-11.7188893232	0.465607858456
43	9.89198057707	21.4193962139	-11.5274156368	0.461823502319
44	9.59081266266	20.9325917545	-11.3417790918	0.4581760718
45	9.30566591035	20.4674230488	-11.1617571385	0.454657427471
46	9.03534569176	20.0224790695	-10.9871333777	0.451260089242
47	8.77877071058	19.5964688765	-10.817698166	0.447977172106
48	8.53496009639	19.1882091083	-10.6532490119	0.444802328775
49	8.30302219429	18.796613004	-10.4935908097	0.441729698457
50	8.08214480006	18.420680744	-10.3385359439	0.438753861076
51	7.8715866319	18.0594909254	-10.1879042935	0.435869796352
52	7.67066986237	17.712193023	-10.0415231607	0.433072847185
53	7.47877356238	17.3780007018	-9.89922713946	0.430358686865
54	7.29532793154	17.056185874	-9.76085794249	0.427723289686
55	7.11980920856	16.7460734036	-9.62626419503	0.425162904579
56	6.95173517106	16.4470363785	-9.49530120747	0.422674031422
57	6.79066114766	16.1584918807	-9.367830733	0.420253399749
58	6.63617647626	15.8798971931	-9.2437207168	0.417897949564
59	6.48790135205	15.6107463932	-9.12284504113	0.415604814059
60	6.34548401646	15.3505672866	-9.00508327017	0.413371304003
61	6.20859824528	15.0989186426	-8.8903203973	0.411194893638
62	6.07694109978	14.8553876967	-8.77844659696	0.409073207905
63	5.9502309094	14.619587892	-8.66935698263	0.407004010875
64	5.828205459	14.3911568312	-8.56295137222	0.404985195238
65	5.71062035695	14.1697544184	-8.45913406147	0.403014772756
66	5.59724756361	13.9550611697	-8.35781360605	0.401090865569
67	5.48787406204	13.7467766746	-8.25890261255	0.399211698273
68	5.38230065547	13.5446181941	-8.16231753862	0.397375590684
69	5.28034087755	13.3483193797	-8.06797850213	0.395580951231
70	5.18182000344	13.1576291028	-7.97580909938	0.393826270899
71	5.08657415098	12.9723103831	-7.88573623209	0.392110117687
72	4.99444946256	12.7921394055	-7.79768994296	0.390431131512
73	4.90530135952	12.6169046191	-7.71160325963	0.388788019533
74	4.81899386154	12.4464059081	-7.62741204653	0.387179551843
75	4.73539896476	12.2804538293	-7.54505486454	0.385604557501
76	4.65439607258	12.1188689105	-7.46447283792	0.384061920873
77	4.57587147425	11.9614810026	-7.38560952832	0.382550578249
78	4.49971786654	11.808128682	-7.30841081548	0.381069514715
79	4.42583391446	11.6586586987	-7.23282478425	0.379617761257
80	4.35412384726	11.512925465	-7.15880161771	0.378194392078
81	4.28449708674	11.3707905827	-7.08629349595	0.376798522107
82	4.21686790453	11.2321224048	-7.01525450031	0.37542930468
83	4.15115510612	11.0967956289	-6.94564052277	0.374085929393
84	4.08728173893	10.964690919	-6.87740918009	0.372767620092
85	4.02517482263	10.8356945553	-6.81051973264	0.37147363301
86	3.96476509946	10.7096981069	-6.74493300749	0.370203255019
87	3.9059868031	10.5865981287	-6.68061132561	0.368955802006
88	3.84877744434	10.4662958772	-6.6175184329	0.367730617353
89	3.79307761229	10.3486970472	-6.55561943487	0.36652707051
90	3.73883078968	10.2337115244	-6.49488073473	0.365344555664
